"Name","Longitude","Latitude","Date","Year","Month","hydroyear","total_ppt_mm","mean_temp_C","spei1","spei6","spei12","spei18","spi12","spi18","Site","Neighborhood","siteno","Region","hilo"
"bm1",-116.7484844,33.83053568,"1920-09",1920,9,1920,774,7.95,0.126178590774617,0.37371421958099,0.499297984907708,0.490630926663044,0.403353475634578,0.420490576683911,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1921-09",1921,9,1921,746,7.93333333333333,1.33016489241476,1.43803308899812,0.402176860692076,0.40597619115949,0.29508166330453,0.215069045787079,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1922-09",1922,9,1922,1121,8.125,-1.47277612505664,0.113217095447946,1.355473339082,1.56151214818019,1.39256702111424,1.55009647104159,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1923-09",1923,9,1923,668,7.48333333333333,0.676134443238619,0.761518311369604,0.229504170783831,0.173300829839983,-0.0334996228819713,-0.0399928094340519,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1924-09",1924,9,1924,507,8.44166666666667,-0.542663224023742,0.0285960991368252,-0.660246970886931,-0.398597237107242,-0.829385322837369,-0.752392006463588,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1925-09",1925,9,1925,534,8.2,0.178770375151908,1.08876334709038,-0.474326141757918,-0.485769939107022,-0.686204139546499,-0.718758005948999,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1926-09",1926,9,1926,855,8.76666666666667,-0.21532800066154,2.08916757142892,0.594490578438255,0.796505505624381,0.688997772984552,0.832572362391422,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1927-09",1927,9,1927,1010,8.31666666666667,0.0530280567871987,0.193941500318985,1.11348241285425,1.58774558686564,1.13591257184603,1.62006438585021,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1928-09",1928,9,1928,445,8.85,-1.26755420148255,-0.931705798859538,-1.04817739411316,-0.929641871627815,-1.17036983958293,-1.22793740684344,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1929-09",1929,9,1929,702,7.76666666666667,1.07877635089573,0.902272423962219,0.246120307981946,-0.0859569014119549,0.114623977964713,-0.24930373371574,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1930-09",1930,9,1930,733,8.65833333333333,0.0256706889476805,1.07710530979737,0.208616135789029,0.399612036381975,0.243084294549979,0.43452883723284,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1931-09",1931,9,1931,641,9.05833333333333,0.729249574658756,0.908008332118231,-0.281145984571876,0.0505455661928623,-0.156433345345885,0.125875399591339,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1932-09",1932,9,1932,965,7.74166666666667,-0.632399614234732,-0.590964545039448,1.04721789612219,1.14393741885771,1.01805160195707,1.2053172365476,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1933-09",1933,9,1933,553,8.1,-0.814501838905282,0.089675037977714,-0.40764256912085,-0.60494197671543,-0.587562866776379,-0.893358079023921,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1934-09",1934,9,1934,531,10.425,-0.196225802557003,-0.968518008430717,-1.07480985585241,-0.985238730610982,-0.701942480283391,-0.781346180874468,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1935-09",1935,9,1935,899,8.66666666666667,0.146303361628622,0.906253303168523,0.753709444553174,0.422737671056054,0.828151567018523,0.586743160926748,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1936-09",1936,9,1936,658,9.075,-0.193631785021372,-0.400246559454791,-0.214718913277121,0.0380238970367569,-0.0784899061066802,0.18821982829401,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1937-09",1937,9,1937,1242,8.125,-0.128517174714662,-1.19566490974253,1.56635606943354,1.40527776440735,1.62771062104545,1.54825589516445,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1938-09",1938,9,1938,1156,8.775,-0.712348201708262,-0.0350743488263475,1.38010310025325,1.06821021950514,1.46483608958735,1.24197341039597,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1939-09",1939,9,1939,795,8.48333333333333,2.53294266325251,1.43766584332415,0.416575237305426,0.308789946021975,0.481271935261564,0.381451509679238,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1940-09",1940,9,1940,580,9.54166666666667,0.0980878933761805,-0.319300414814341,-0.639305308253373,-0.077230696056412,-0.4506088574321,0.222692442604895,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1941-09",1941,9,1941,1221,7.91666666666667,0.362627608186676,1.50679777283654,1.61921123036077,1.47465067665532,1.58972328551554,1.49954590722814,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1942-09",1942,9,1942,576,8.19166666666667,-0.411875282337804,0.194242048928457,-0.308113239008806,0.227435246342493,-0.470650522694463,-0.0110605027529015,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1943-09",1943,9,1943,965,9.29166666666667,-0.894886480842906,-0.508916063623032,0.839771840290438,0.772838278272954,1.01805160195707,0.922647896899295,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1944-09",1944,9,1944,730,7.44166666666667,-0.608830253762492,0.0452679117646469,0.443513820825651,0.215054021740004,0.230928068500063,0.0298369671382265,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1945-09",1945,9,1945,958,7.85,0.60690665734815,0.655359360267204,1.04804103983856,0.945163204425251,0.998907847687151,0.753003253577078,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1946-09",1946,9,1946,694,8.3,0.456616734673007,0.396099356876952,0.132974995153312,0.249640458107068,0.0804497122732326,0.16111071695281,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1947-09",1947,9,1947,660,8.575,-1.02795736865229,-0.857938041278607,-0.0703534531620514,-0.014168393325332,-0.0694406093356751,-0.0234295636350367,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1948-09",1948,9,1948,479,7.93333333333333,-0.954088864927171,0.0886282105414145,-0.64875565892103,-0.891579547013832,-0.981356517699835,-1.23809957361966,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1949-09",1949,9,1949,622,7.36666666666667,-1.34001899080766,-1.00303030309411,-0.0671212980504816,-0.104979441914537,-0.245680266408409,-0.364935655620978,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1950-09",1950,9,1950,566,8.475,0.475890914054017,-0.252636539866186,-0.425783640504997,-0.734186046560866,-0.521136139956339,-0.922833421381045,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1951-09",1951,9,1951,502,9.44166666666667,0.11174935529358,1.00077456199378,-0.922109808042962,-0.957850695932414,-0.856269705015216,-1.05669508826081,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1952-09",1952,9,1952,1143,7.74166666666667,1.14297275074183,0.738267923406116,1.4503495218639,1.5386265763481,1.43842880443998,1.52971766519145,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1953-09",1953,9,1953,507,8.48333333333333,-1.44603623564903,-0.0217790086161034,-0.661546655862347,-0.408636266333267,-0.829385322837369,-0.520498800691136,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1954-09",1954,9,1954,777,8.83333333333333,-0.0513974860316109,-0.914717661347497,0.328451663948149,0.228836783163173,0.414655497743927,0.222692442604895,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1955-09",1955,9,1955,580,7.69166666666667,-0.974307180351334,0.904375704347266,-0.22517983329974,-0.528406847269651,-0.4506088574321,-0.815268180507358,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1956-09",1956,9,1956,516,8.89166666666667,-2.23107537015941,0.0558975651170953,-0.746557048299759,-0.41516145277957,-0.781279559615647,-0.543764241429071,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1957-09",1957,9,1957,610,8.61666666666667,-0.565763239965658,0.450662245437969,-0.272629445294541,-0.299082466017339,-0.303178462051676,-0.373953675617531,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1958-09",1958,9,1958,1174,8.3,0.832971156910938,1.35009717736489,1.46935434500988,1.44609181793644,1.50058466771185,1.47649351133993,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1959-09",1959,9,1959,396,9.625,0.240290783088125,-1.19094252936119,-1.49689672742896,-0.839720323847123,-1.45119274017417,-0.656726020182772,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1960-09",1960,9,1960,561,9.59166666666667,0.188107001787862,-0.677503349270322,-0.789777766228112,-1.10465652212409,-0.546579910539345,-0.888455498964101,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1961-09",1961,9,1961,317,9.04166666666667,-0.0890074867503333,-1.05001821756663,-1.68035511846084,-1.709101206218,-1.92782739713442,-1.82911202226671,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1962-09",1962,9,1962,670,8.1,-0.829398777147249,-0.989386338919117,0.0724056196440099,-0.285498652780278,-0.0245786661028965,-0.369442519947475,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1963-09",1963,9,1963,500,8.31666666666667,1.88313279521193,1.36683121341964,-0.634442404064538,-0.915035309463328,-0.867054813453177,-1.20764241850461,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1964-09",1964,9,1964,629,7.975,-0.0110933486364286,0.691244635299293,-0.0337315922486471,0.381555055946881,-0.212541498655048,0.184362996125399,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1965-09",1965,9,1965,711,7.51666666666667,0.974718061235151,2.14423661910378,0.386710488468812,0.486086104055795,0.152568488965292,0.199758492384377,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1966-09",1966,9,1966,882,8.48333333333333,0.0563642535325975,-1.26651745334577,0.696451903137079,1.31023784282304,0.775644243569227,1.24875183034752,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1967-09",1967,9,1967,1205,8.21666666666667,1.34826067266932,2.02825001428692,1.55729231630082,1.26057124007281,1.56003557218752,1.30628546527339,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1968-09",1968,9,1968,577,8.64166666666667,-0.491740932582433,0.410470302283192,-0.410774789644943,0.453822546117804,-0.465631854550204,0.367097200203375,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1969-09",1969,9,1969,1400,8.51666666666667,-0.520152428904529,-0.47164830864914,1.84243080469065,1.81663017959926,1.8825909552679,1.8349805220334,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1970-09",1970,9,1970,503,8.99166666666667,-0.72675373606111,-0.439915702201869,-0.836108969089956,-0.946706556012787,-0.850883847231123,-0.962290744778849,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1971-09",1971,9,1971,556,8.625,-1.21624918677574,0.078052592400689,-0.502854670345176,-0.647339226741024,-0.572155255890219,-0.690057027984129,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1972-09",1972,9,1972,428,8.79166666666667,-0.21532800066154,-0.94057692696855,-1.15406965124506,-1.05603268972421,-1.2666632246252,-1.23301726878958,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1973-09",1973,9,1973,854,7.45,-0.411875282337804,-1.37492805589815,0.784574182402698,0.461713279675567,0.685709853060979,0.399275566572278,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1974-09",1974,9,1974,586,8.95,-1.39998074977143,-0.867997469049486,-0.482656595939031,-0.886231272301694,-0.420712651893099,-0.893358079023921,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1975-09",1975,9,1975,610,8.00833333333333,1.07996013109575,0.75609932688735,-0.118528247525454,-0.417317683673813,-0.303178462051676,-0.511219511448778,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1976-09",1976,9,1976,821,8.28333333333333,2.69872783315687,2.17384091698994,0.589354918123572,0.687128327515353,0.573940098217084,0.612722914728295,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1977-09",1977,9,1977,526,8.49166666666667,-0.526817450426213,1.10833215876937,-0.584285451000395,0.428998130326794,-0.728269559871254,0.367097200203375,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1978-09",1978,9,1978,1299,9.175,0.771403015734963,0.211162519054349,1.61623454365583,1.71718201425091,1.72560161153295,1.81238934573186,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1979-09",1979,9,1979,1012,8.21666666666667,-2.13955060313042,-0.468885205970236,1.09227119103487,1.02419257033171,1.14095010096819,1.09497642378565,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1980-09",1980,9,1980,1349,8.425,-0.954088864927171,-0.0322010515993594,1.78858261315682,1.63771063360849,1.80575292962833,1.70325444558969,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1981-09",1981,9,1981,410,10.1916666666667,0.240805535882948,-1.41993794455855,-1.57997504654302,-1.44551346928423,-1.36992548986309,-1.43821931439193,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1982-09",1982,9,1982,952,8.125,1.80061946651958,1.16321990678654,1.00350896000645,0.596098782696913,0.982317748535688,0.765003625246069,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1983-09",1983,9,1983,1458,7.80833333333333,0.615882482760045,2.00019102201781,2.00648546969103,2.09909101020833,1.9645687478391,2.01207022457092,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1984-09",1984,9,1984,610,9.325,0.389159683152585,0.679420119376677,-0.473556612881065,0.388363193780476,-0.303178462051676,0.517006346534932,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1985-09",1985,9,1985,704,7.93333333333333,1.491642143196,-0.0931188105463698,0.213077443587203,0.328211523228707,0.12310201311536,0.409906746220003,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1986-09",1986,9,1986,831,8.75,1.87131458289967,0.0425712571544725,0.519554504413112,0.392663702440228,0.608488341870278,0.530462997219014,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1987-09",1987,9,1987,480,8.24166666666667,0.659214499195259,-0.580227109680298,-0.736955547388211,-0.710388589733892,-0.975870467591468,-1.00192299043911,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1988-09",1988,9,1988,666,8.51666666666667,-0.457333848354306,0.589347376297387,-0.0454182251041384,-0.271867192905534,-0.0424463415627031,-0.293419597409555,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1989-09",1989,9,1989,525,9.03333333333333,0.553675353070085,-1.07550125155676,-0.771902025858349,-0.558631054122117,-0.733549329636065,-0.525144234062033,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1990-09",1990,9,1990,486,8.6,0.968640623108869,0.141373358720025,-0.814232910361281,-1.09432131592329,-0.943043825532465,-1.22793740684344,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1991-09",1991,9,1991,831,7.95,0.312362117923452,0.248195341742791,0.67633105337437,0.602183373246613,0.608488341870278,0.563746687976471,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1992-09",1992,9,1992,743,8.925,-0.871350344658358,-0.161507438843431,0.171287647439423,0.158319616525276,0.283180120280157,0.145503366829822,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1993-09",1993,9,1993,1461,8.06666666666667,-0.684347337037971,-0.889455843115331,1.97886407051259,1.88436789558163,1.96866392626598,1.9061913362271,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1994-09",1994,9,1994,591,8.88333333333333,-0.821900709160509,-0.50504433416995,-0.449550570722558,-0.724426881286711,-0.395953477616014,-0.820126451320011,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1995-09",1995,9,1995,1343,8.00833333333333,-0.244681428688797,0.473644548212517,1.81293816489199,1.65970091695509,1.79639688476206,1.70160614882972,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1996-09",1996,9,1996,527,9.99166666666667,-0.162125441782291,-1.47358206638137,-0.997528765452368,-0.792815498066035,-0.722994556656524,-0.628291396439295,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1997-09",1997,9,1997,768,9.25,1.92561079651651,-0.041660158327345,0.179622499031678,-0.292632204908288,0.380577122148541,0.0420057799839116,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1998-09",1998,9,1998,1277,7.7,0.168998363119132,1.72392989088944,1.73165434774063,1.63555796360325,1.68868569500997,1.6512108157621,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"1999-09",1999,9,1999,428,8.33333333333333,-0.369580868299361,1.14804292563994,-0.973543045196421,-0.184941732061926,-1.2666632246252,-0.446705314847952,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2000-09",2000,9,2000,464,10,0.688772818819319,-0.260422932630073,-1.28604576651371,-0.763681863914997,-1.06415308393207,-0.595279019563132,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2001-09",2001,9,2001,440,9.10833333333333,-0.529984041260987,-1.38882957069621,-1.20390709334388,-1.19912812390188,-1.19856820431951,-1.0317593492318,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2002-09",2002,9,2002,248,9.69166666666667,-0.635852956481398,-1.80134882325097,-2.20442954184766,-2.31403503067337,-2.37994754281987,-2.45145247090999,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2003-09",2003,9,2003,710,9.34166666666667,-1.98038320068727,-0.261124689613735,-0.0756786730808449,-0.628520457361933,0.148378679353285,-0.244917332063341,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2004-09",2004,9,2004,425,9.43333333333333,0.808323134386297,-0.855570319200913,-1.33810064225093,-1.31175506652922,-1.28377974623267,-1.12182854167423,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2005-09",2005,9,2005,1213,8.31666666666667,0.210462019232273,-0.161122187004147,1.53476858734486,1.29982284962567,1.57496174433829,1.43524741705215,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2006-09",2006,9,2006,629,9.44166666666667,1.07225385843685,0.127736471255203,-0.424992908234202,-0.498610298108265,-0.212541498655048,-0.240535554128287,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2007-09",2007,9,2007,234,9.61666666666667,0.113827001218813,-1.59458229381623,-2.25825083238519,-1.94282161649355,-2.47786070818537,-1.96523937402985,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2008-09",2008,9,2008,627,9.45,-2.23107537015941,-1.93945548220337,-0.454401573613913,-0.920864009129117,-0.221979198288906,-0.543764241429071,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2009-09",2009,9,2009,482,10.1333333333333,-1.48928239782569,-2.12666432538702,-1.25563736243254,-1.69683662851339,-0.964911142895179,-1.407187035171,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2010-09",2010,9,2010,737,9.10833333333333,-0.922129983495447,-0.320833689663699,0.103887407421721,-0.541811354254291,0.259201005716304,-0.205649082402243,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2011-09",2011,9,2011,916,8.51666666666667,0.4328300935429,-0.342535303410641,0.8186571511098,0.634746175980515,0.879137313119997,0.762010544424042,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2012-09",2012,9,2012,513,9.90833333333333,-0.995191852614282,-0.53389129893618,-1.06975311703085,-1.10945583706907,-0.797273541816289,-0.947473502756658,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2013-09",2013,9,2013,497,10.2,1.59820230639031,-0.849771599800908,-1.22731668009577,-1.29604313594497,-0.883265793306673,-0.728351459963605,"bm",1,11,"San Jac","high"
"bm1",-116.7484844,33.83053568,"2014-09",2014,9,2014,438,10.2333333333333,0.626088984786947,-0.501842754285817,-1.45726349586901,-1.57296779658388,-1.2098762672619,-1.13188702293309,"bm",1,11,"San Jac","high"
"bm1",-116.7485,33.8305,"2015-09",2015,9,2015,474.454,11.0694444444444,0.782932339269179,0.572182065490498,-1.51356275164608,-1.52484408494294,-1.00634953996992,-0.955106235211812,"bm",1,11,"San Jac","high"
"bm1",-116.7485,33.8305,"2016-09",2016,9,2016,587.756,10.7314814814815,1.15853316933315,-0.96548432360895,-0.951694912437106,-0.71856148172543,-0.412001145159458,0.0410096897973784,"bm",1,11,"San Jac","high"
"bm1",-116.7485,33.8305,"2017-09",2017,9,2017,840.486,11.3611111111111,0.23311849474783,-2.47323842092344,-0.0532556654214832,-0.38243567901765,0.640711563152653,0.571264171806984,"bm",1,11,"San Jac","high"
"bm1",-116.7485,33.8305,"2018-09",2018,9,2018,319.278,12.0972222222222,-Inf,-2.57961057631282,-2.52598149532318,-2.84880521937235,-1.91357669466307,-2.23024209245803,"bm",1,11,"San Jac","high"
"bm2",-116.7493229,33.8302751,"1895-09",1895,9,1895,660,9.23333333333333,0.811964132770796,-0.30261131286966,NA,NA,NA,NA,"bm",2,11,"San Jac","high"
"bm2",-116.7493229,33.8302751,"1896-09",1896,9,1896,513,8.48333333333333,0.281564485792495,0.123398784514843,-0.658391893867705,-0.744681872965551,-0.797273541816289,-0.952409835847001,"bm",2,11,"San Jac","high"
