"","Year","zeroRing","raw_growth","BAI","spline_growth","fss_growth","Site","Species","Neighborhood","ID","label","siteno","Region","hilo","tree.uniqueID","DBH","focalBA","hegyi","BA","Name","Longitude","Latitude","Date","Month","hydroyear","total_ppt_mm","mean_temp_C","spei1","spei6","spei12","spi12","cutoff","droughtyear","post1","post2","spei_post1","spei_post2","Year_post1","Year_post2","avg_growth","diff","reduction","drought_fx","post1_fx","post2_fx"
"658",2015,"no",2.185,2301.93549369349,0.738731021261575,0.773379734560159,"lc","AC",1,2,"17AC1_2A",17,"SENF","low","17ac1_2",41.4,0.1346144184,1.16115757679136,46.3258513872,"lc1",-118.5606,36.0209,"2015-09",9,2015,383.818,11.2564814814815,-2.58024183946858,-1.34780434400979,-2.26458362850087,-1.79177693232303,-1.21067399225695,"yes",0.89995155111812,1.17969856722723,-0.1182636367541,1.68024312016585,2016,2017,0.813837792680599,0.075106771419024,"yes",0.0922871511921795,-0.105811943377417,-0.449549993668359
"659",2018,"no",1.835,2022.61680502209,0.710524879132973,0.763808552067673,"lc","AC",1,2,"17AC1_2A",17,"SENF","low","17ac1_2",41.4,0.1346144184,1.16115757679136,46.3258513872,"lc1",-118.5606,36.0209,"2018-09",9,2018,566.928,11.1944444444444,-2.24666685497688,-1.73230522185831,-1.4394040991804,-0.858165740795351,-1.21067399225695,"yes",NA,NA,NA,NA,2019,2020,0.813837792680599,0.103312913547625,"yes",0.126945337850846,NA,NA
"660",1959,"no",1.585,139.000630896061,0.514079033677198,0.51271795961296,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.56064,36.0208996,"1959-09",9,1959,388,10.15,1.20491237875633,-1.1867966705742,-1.9472699756242,-1.76945766732492,-1.21067399225695,"yes",1.01961376226984,0.666556510526452,-0.844946547645985,-1.32051913315596,1960,1961,0.732739989066326,0.218660955389128,"yes",0.298415479777145,-0.39150828054172,0.0903232790995975
"661",1961,"no",2.09,249.045673542881,0.666556510526452,0.651273965103071,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.56064,36.0208996,"1961-09",9,1961,464,9.03333333333333,0.430535357614654,-0.376827226237508,-1.32051913315596,-1.37261987709575,-1.21067399225695,"yes",0.94232063927072,1.12886196321855,0.306341915584158,0.562938020851067,1962,1963,0.732739989066326,0.0661834785398738,"yes",0.0903232790995975,-0.28602321878385,-0.540603734016165
"662",1977,"no",1.895,867.606810177876,0.533223746322768,0.549593853254109,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.56064,36.0208996,"1977-09",9,1977,315,9.15833333333333,0.0630920134061713,0.0862485546578249,-1.97770255589141,-2.16877302706099,-1.21067399225695,"yes",0.958512961074306,1.01962269756075,1.80514114784321,-0.188153723284207,1978,1979,0.732739989066326,0.199516242743558,"yes",0.272287913476356,-0.308121537485165,-0.391520474895841
"663",1990,"no",3.97,3075.62549104972,0.853657536538086,0.897647567749616,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.56064,36.0208996,"1990-09",9,1990,479,8.93333333333333,0.277610076914476,-0.398033353418128,-1.22776572012287,-1.29603561647787,-1.21067399225695,"yes",0.838945420054542,0.840942614868146,-0.274222193817763,-1.28286347477603,1991,1992,0.732739989066326,-0.12091754747176,"no",-0.165021084253687,-0.144942861824077,-0.147668514638724
"664",1992,"no",4.065,3353.48891546416,0.840942614868146,0.871780717559169,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.56064,36.0208996,"1992-09",9,1992,534,10.1,-1.07614800139068,-1.3719617373301,-1.28286347477603,-1.01983907339224,-1.21067399225695,"yes",0.966811207115397,0.635629773576863,1.01825615717126,-0.81449005460178,1993,1994,0.732739989066326,-0.108202625801819,"no",-0.147668514638724,-0.319446490626681,0.132530252120133
"665",2014,"no",3.06,4541.59880904637,0.9918706290053,1.09580102468254,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.56064,36.0208996,"2014-09",9,2014,392,9.20833333333333,-0.18269433211334,-0.174525457423991,-1.67110078803369,-1.74816279947277,-1.21067399225695,"yes",0.729748195715331,1.04563635743669,-2.26458362850087,-0.1182636367541,2015,2016,0.732739989066326,-0.259130639938974,"no",-0.35364610067094,0.00408302180260068,-0.427022372245657
"666",2015,"no",2.115,3173.43135995706,0.729748195715331,0.785733188462062,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.5606,36.0209,"2015-09",9,2015,383.818,11.2564814814815,-2.58024183946858,-1.34780434400979,-2.26458362850087,-1.79177693232303,-1.21067399225695,"yes",1.04563635743669,1.30544471871674,-0.1182636367541,1.68024312016585,2016,2017,0.732739989066326,0.0029917933509952,"yes",0.00408302180260068,-0.427022372245657,-0.781593386734857
"667",2018,"no",1.71,2652.16361992778,0.731841645877328,0.705261346278161,"lc","AC",1,3,"17AC1_3A",17,"SENF","low","17ac1_3",56.6,0.2516076024,0.786026644416194,24.4570229904,"lc1",-118.5606,36.0209,"2018-09",9,2018,566.928,11.1944444444444,-2.24666685497688,-1.73230522185831,-1.4394040991804,-0.858165740795351,-1.21067399225695,"yes",NA,NA,NA,NA,2019,2020,0.732739989066326,0.000898343188997841,"yes",0.00122600540765153,NA,NA
"668",1959,"no",2.48,604.281577006817,0.931330259073414,1.07963400419309,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0196874,"1959-09",9,1959,357,10.4833333333333,1.19354650111316,-1.22817758960512,-2.00990988255367,-1.82959692203305,-1.18101644957518,"yes",0.921619127320898,0.522095754373319,-0.816092084488121,-1.31385681395498,1960,1961,0.633328267635712,-0.298001991437702,"no",-0.470533223710632,-0.455199735141159,0.175631688883298
"669",1961,"no",1.455,395.461562658845,0.522095754373319,0.574933529783825,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0196874,"1961-09",9,1961,435,9.25833333333333,0.403432749037305,-0.303666203770537,-1.31385681395498,-1.39436062719954,-1.18101644957518,"yes",0.974663433875244,1.08435205031302,0.290709013981944,0.585801924087057,1962,1963,0.633328267635712,0.111232513262394,"yes",0.175631688883298,-0.538954573295418,-0.71214851085209
"670",1977,"no",1.73,1067.58826775424,0.489218554304169,0.48038646912246,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0196874,"1977-09",9,1977,298,9.48333333333333,0.0581811970403267,0.104234049541476,-1.97231548378747,-2.17520669346344,-1.18101644957518,"yes",1.05875106519422,1.16752004372024,1.81246341812094,-0.213731828915053,1978,1979,0.633328267635712,0.144109713331543,"yes",0.227543472628375,-0.671725579448171,-0.843467445529826
"671",1990,"no",2.38,2162.04657747464,0.748314435629381,0.928820497086819,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0196874,"1990-09",9,1990,457,9.225,0.279704860334078,-0.358877310860454,-1.19625302866884,-1.27496417444224,-1.18101644957518,"yes",0.872756520314225,0.679787336875152,-0.295911974030316,-1.27833632889677,1991,1992,0.633328267635712,-0.114986167993668,"no",-0.181558559549102,-0.378047633295014,-0.0733570118587584
"672",1992,"no",2.09,1963.80359873294,0.679787336875152,0.821522778790157,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0196874,"1992-09",9,1992,508,10.3833333333333,-1.09844031314076,-1.50560348858866,-1.27833632889677,-1.00343254608072,-1.18101644957518,"yes",1.00332026478259,0.742145226381836,1.06848745615912,-0.808318305990342,1993,1994,0.633328267635712,-0.0464590692394399,"no",-0.0733570118587584,-0.584202562958551,-0.171817624929881
"673",2014,"no",0.67,850.955662255492,0.484821957842993,0.601260788803316,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0196874,"2014-09",9,2014,356,9.575,-0.483720494522942,-0.331439658950824,-1.75138652426758,-1.83531676814941,-1.18101644957518,"yes",0.29628883867499,0.912929173782924,-2.33733852159434,-0.201209301429857,2015,2016,0.633328267635712,0.148506309792719,"yes",0.234485522566537,0.532171775971613,-0.441478646122956
"674",2015,"no",0.38,483.885065106225,0.29628883867499,0.39054370450703,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0197,"2015-09",9,2015,360.848,11.7101851851852,-2.96944793666974,-1.49325921846549,-2.33733852159434,-1.80762490897727,-1.18101644957518,"yes",0.912929173782924,1.01528518202281,-0.201209301429857,1.63766069930795,2016,2017,0.633328267635712,0.337039428960722,"yes",0.532171775971613,-0.441478646122956,-0.603094688656469
"675",2018,"no",0.9,1161.99029956122,0.914769004312282,0.91687041564787,"lc","AC",2,1,"17AC2_1A",17,"SENF","low","17ac2_1",48.5,0.184745715,4.76670267188621,1240.620200127,"lc2",-118.5586,36.0197,"2018-09",9,2018,523.24,11.5972222222222,-2.15810059599292,-1.8546574000364,-1.55605158087259,-0.923781366863065,-1.18101644957518,"yes",NA,NA,NA,NA,2019,2020,0.633328267635712,-0.281440736676569,"no",-0.444383664931332,NA,NA
"676",1959,"no",1.085,146.724393514544,1.22621238674754,0.967540574282148,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0196874,"1959-09",9,1959,357,10.4833333333333,1.19354650111316,-1.22817758960512,-2.00990988255367,-1.82959692203305,-1.18101644957518,"yes",1.53933084030871,1.516038711328,-0.816092084488121,-1.31385681395498,1960,1961,0.846881762385576,-0.37933062436196,"no",-0.44791450378318,-0.817645518747005,-0.79014211742792
"677",1961,"no",1.275,192.485774584527,1.516038711328,1.3163328515383,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0196874,"1961-09",9,1961,435,9.25833333333333,0.403432749037305,-0.303666203770537,-1.31385681395498,-1.39436062719954,-1.18101644957518,"yes",0.768886261090309,0.63746295623257,0.290709013981944,0.585801924087057,1962,1963,0.846881762385576,-0.669156948942428,"no",-0.79014211742792,0.0920972735031653,0.247282224572998
"678",1977,"no",0.53,115.587361866469,0.431875366852096,0.517376024990238,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0196874,"1977-09",9,1977,298,9.48333333333333,0.0581811970403267,0.104234049541476,-1.97231548378747,-2.17520669346344,-1.18101644957518,"yes",0.876396154921191,0.999384194563977,1.81246341812094,-0.213731828915053,1978,1979,0.846881762385576,0.415006395533481,"yes",0.490040539265424,-0.034850664929276,-0.180075234763372
"679",1990,"no",1.455,523.907149097187,0.799299594549308,0.802679090574916,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0196874,"1990-09",9,1990,457,9.225,0.279704860334078,-0.358877310860454,-1.19625302866884,-1.27496417444224,-1.18101644957518,"yes",0.97791696547836,0.791847043479748,-0.295911974030316,-1.27833632889677,1991,1992,0.846881762385576,0.0475821678362689,"yes",0.056185136992719,-0.154726679582367,0.0649851270274155
"680",1992,"no",1.47,559.441625062125,0.791847043479748,0.777602671053273,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0196874,"1992-09",9,1992,508,10.3833333333333,-1.09844031314076,-1.50560348858866,-1.27833632889677,-1.00343254608072,-1.18101644957518,"yes",1.16200246045927,1.04347911674872,1.06848745615912,-0.808318305990342,1993,1994,0.846881762385576,0.0550347189058282,"yes",0.0649851270274155,-0.372095270048126,-0.232142623793603
"681",2014,"no",0.455,280.017143258111,0.40971498062073,0.537839721429332,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0196874,"2014-09",9,2014,356,9.575,-0.483720494522942,-0.331439658950824,-1.75138652426758,-1.83531676814941,-1.18101644957518,"yes",0.394692477502928,0.675005106801908,-2.33733852159434,-0.201209301429857,2015,2016,0.846881762385576,0.437166781764847,"yes",0.516207576053349,0.533946183477702,0.202952363857158
"682",2015,"no",0.415,256.534523570692,0.394692477502928,0.505682048128594,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0197,"2015-09",9,2015,360.848,11.7101851851852,-2.96944793666974,-1.49325921846549,-2.33733852159434,-1.80762490897727,-1.18101644957518,"yes",0.675005106801908,1.39203256484679,-0.201209301429857,1.63766069930795,2016,2017,0.846881762385576,0.452189284882648,"yes",0.533946183477702,0.202952363857158,-0.643715364616642
"683",2018,"no",1.055,670.084826950191,1.20537353800426,0.935599420635519,"lc","AC",2,2,"17AC2_2A",17,"SENF","low","17ac2_2",28.6,0.0642425784,8.42453574463674,1317.7200569148,"lc2",-118.5586,36.0197,"2018-09",9,2018,523.24,11.5972222222222,-2.15810059599292,-1.8546574000364,-1.55605158087259,-0.923781366863065,-1.18101644957518,"yes",NA,NA,NA,NA,2019,2020,0.846881762385576,-0.358491775618685,"no",-0.423307941605509,NA,NA
"684",1990,"no",0.77,43.8327573399462,0.80909535658641,0.91351688622123,"lc","AC",2,3,"17AC2_3A",17,"SENF","low","17ac2_3",8.1,0.0051530094,28.5943548112341,1187.318730675,"lc2",-118.5586,36.0196874,"1990-09",9,1990,457,9.225,0.279704860334078,-0.358877310860454,-1.19625302866884,-1.27496417444224,-1.18101644957518,"yes",0.877752366279893,0.853785488243531,-0.295911974030316,-1.27833632889677,1991,1992,0.736894889876706,-0.0722004667097038,"no",-0.0979793288046605,-0.191150024702647,-0.158625877275907
"685",1992,"no",0.835,56.1764675749823,0.853785488243531,0.957685413050066,"lc","AC",2,3,"17AC2_3A",17,"SENF","low","17ac2_3",8.1,0.0051530094,28.5943548112341,1187.318730675,"lc2",-118.5586,36.0196874,"1992-09",9,1992,508,10.3833333333333,-1.09844031314076,-1.50560348858866,-1.27833632889677,-1.00343254608072,-1.18101644957518,"yes",1.00830415806484,0.702689688790823,1.06848745615912,-0.808318305990342,1993,1994,0.736894889876706,-0.116890598366825,"no",-0.158625877275907,-0.368314764991169,0.0464180191174964
"686",2014,"no",0.585,120.681218734815,0.655098818485571,0.659581486483059,"lc","AC",2,3,"17AC2_3A",17,"SENF","low","17ac2_3",8.1,0.0051530094,28.5943548112341,1187.318730675,"lc2",-118.5586,36.0196874,"2014-09",9,2014,356,9.575,-0.483720494522942,-0.331439658950824,-1.75138652426758,-1.83531676814941,-1.18101644957518,"yes",0.530600434850217,1.08221587619228,-2.33733852159434,-0.201209301429857,2015,2016,0.736894889876706,0.0817960713911351,"yes",0.111001002334025,0.279950991465017,-0.468616340077152
"687",2015,"no",0.475,99.5708156601187,0.530600434850217,0.542357769636094,"lc","AC",2,3,"17AC2_3A",17,"SENF","low","17ac2_3",8.1,0.0051530094,28.5943548112341,1187.318730675,"lc2",-118.5586,36.0197,"2015-09",9,2015,360.848,11.7101851851852,-2.96944793666974,-1.49325921846549,-2.33733852159434,-1.80762490897727,-1.18101644957518,"yes",1.08221587619228,1.72881229539754,-0.201209301429857,1.63766069930795,2016,2017,0.736894889876706,0.206294455026488,"yes",0.279950991465017,-0.468616340077152,-1.34607719384076
"688",2018,"no",0.765,175.574424250622,0.8358943512178,0.95098885658129,"lc","AC",2,3,"17AC2_3A",17,"SENF","low","17ac2_3",8.1,0.0051530094,28.5943548112341,1187.318730675,"lc2",-118.5586,36.0197,"2018-09",9,2018,523.24,11.5972222222222,-2.15810059599292,-1.8546574000364,-1.55605158087259,-0.923781366863065,-1.18101644957518,"yes",NA,NA,NA,NA,2019,2020,0.736894889876706,-0.0989994613410942,"no",-0.134346787718474,NA,NA
"689",1898,"no",1.625,212.039832658635,1.17257238880308,0.965971127016862,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1898-09",9,1898,425,9.53333333333333,-0.448356857010645,-1.29632997383497,-1.67645203257856,-1.57431457928194,-1.21067401974562,"yes",1.26342083337459,1.10066700642454,-0.246497557498656,-0.328095649053189,1899,1900,0.610142192943949,-0.562430195859132,"no",-0.921801839576762,-1.07069900751914,-0.803951634804661
"690",1918,"no",1.245,360.835399669874,0.927810990888577,0.930805614891669,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1918-09",9,1918,477,9.13333333333333,1.36386614489295,-0.62991312221093,-1.27416437704493,-1.30621592697006,-1.21067401974562,"yes",1.03350233773456,1.13078675299413,-0.48010240925718,-0.0934848597314278,1919,1920,0.610142192943949,-0.317668797944629,"no",-0.520647156709275,-0.693871280640149,-0.853316761356982
"691",1924,"no",0.645,220.737960238622,0.470986739251575,0.501905669366365,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1924-09",9,1924,316,9.14166666666667,-0.607458065250381,-1.31639748912682,-2.00313887878838,-2.16313948966855,-1.21067401974562,"yes",1.13350243974584,1.01899658780893,0.541503367112365,-1.05534971200182,1925,1926,0.610142192943949,0.139155453692374,"yes",0.228070530610161,-0.857767669330757,-0.670096904612103
"692",1931,"no",1.145,452.428219326022,0.800338011128612,0.978717836894897,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1931-09",9,1931,464,9.58333333333333,0.503382682721938,-0.396497557405052,-1.47792075872161,-1.37261987709575,-1.21067401974562,"yes",0.90506286709555,0.856438398541068,0.760112207637919,-0.4074503887703,1932,1933,0.610142192943949,-0.190195818184663,"no",-0.311723759451816,-0.483363841350821,-0.403670174666556
"693",1934,"no",0.555,231.155638557569,0.378573697413759,0.465388893642508,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1934-09",9,1934,445,10.775,-0.263494676504276,-1.22045491157671,-1.82823601141194,-1.47040505460688,-1.21067401974562,"yes",0.923015036715073,0.908118108178065,0.337511652264466,0.490041037923135,1935,1936,0.610142192943949,0.23156849553019,"yes",0.379532014353682,-0.512786769034127,-0.488371266042717
"694",1959,"no",0.89,616.074487509858,0.498103519659836,0.496772552107683,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1959-09",9,1959,388,10.15,1.20491237935665,-1.18679652174557,-1.94727004748317,-1.76945766732492,-1.21067401974562,"yes",1.07685996787166,0.45105653897449,-0.844946555775485,-1.32051907602703,1960,1961,0.610142192943949,0.112038673284112,"yes",0.183627152129118,-0.76493279816593,0.260735375801282
"695",1961,"no",0.815,578.432317033629,0.45105653897449,0.457087957271107,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1961-09",9,1961,464,9.03333333333333,0.430535340131054,-0.376827018489213,-1.32051907602703,-1.37261987709575,-1.21067401974562,"yes",0.624751390281971,0.933507018740995,0.306341954997689,0.56293785572676,1962,1963,0.610142192943949,0.159085653969459,"yes",0.260735375801282,-0.0239439224282003,-0.529982731134859
"696",1977,"no",0.705,621.778284591907,0.364388861106363,0.359758481612981,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1977-09",9,1977,315,9.15833333333333,0.0630919884843203,0.0862485524162912,-1.97770266822537,-2.16877302706099,-1.21067401974562,"yes",1.03113650803181,1.15232030802557,1.80514112110741,-0.188153615522292,1978,1979,0.610142192943949,0.245753331837586,"yes",0.402780425087177,-0.689993775150267,-0.888609444407703
"697",1990,"no",1.935,2053.7536010507,0.997098850606413,1.02221108612015,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1990-09",9,1990,479,8.93333333333333,0.277610085801373,-0.398033369897039,-1.22776573481091,-1.29603561647787,-1.21067401974562,"yes",0.945521074308483,0.80591313669414,-0.274222282777207,-1.28286350809544,1991,1992,0.610142192943949,-0.386956657662465,"no",-0.634207340743623,-0.549673314258638,-0.320861179597485
"698",1992,"no",1.555,1685.36149295172,0.80591313669414,0.875510151971028,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"1992-09",9,1992,534,10.1,-1.07614800690218,-1.37196173001762,-1.28286350809544,-1.01983907339224,-1.21067401974562,"yes",0.769715543922099,0.746600874534759,1.01825617558884,-0.814489958753338,1993,1994,0.610142192943949,-0.195770943750191,"no",-0.320861179597485,-0.261534692770886,-0.223650623033288
"699",2014,"no",1.04,1410.08249973372,0.650630441326531,0.831728415211358,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.55845,36.0220248,"2014-09",9,2014,392,9.20833333333333,-0.182694300532998,-0.174525370343553,-1.67110080341552,-1.74816279947277,-1.21067401974562,"yes",0.228488354403115,0.450872807427249,-2.26458368042433,-0.118263562976157,2015,2016,0.610142192943949,-0.0404882483825819,"no",-0.0663587092497657,0.625516220570399,0.26103650486491
"700",2015,"no",0.36,489.688843374463,0.228488354403115,0.358500152423533,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.5584,36.022,"2015-09",9,2015,383.818,11.2564814814815,-2.580241858751,-1.34780405519312,-2.26458368042433,-1.79177693232303,-1.21067401974562,"yes",0.450872807427249,0.555760934035081,-0.118263562976157,1.68024320221423,2016,2017,0.610142192943949,0.381653838540834,"yes",0.625516220570399,0.26103650486491,0.0891288285546642
"701",2018,"no",0.28,384.158976229212,0.185886978014842,1.27776484284051,"lc","AC",3,1,"17AC3_1A",17,"SENF","low","17ac3_1",54.8,0.2358587616,2.45813925407758,189.11147871,"lc3",-118.5584,36.022,"2018-09",9,2018,566.928,11.1944444444444,-2.24666681993034,-1.7323048044888,-1.43940414996092,-0.858165740795351,-1.21067401974562,"yes",NA,NA,NA,NA,2019,2020,0.610142192943949,0.424255214929107,"yes",0.695338266776907,NA,NA
"702",1990,"no",1.535,172.519382474638,0.837023756343868,0.878564675390014,"lc","AC",3,2,"17AC3_2A",17,"SENF","low","17ac3_2",19.8,0.0307908216,6.9204255072586,237.732788832,"lc3",-118.55845,36.0220248,"1990-09",9,1990,479,8.93333333333333,0.277610085801373,-0.398033369897039,-1.22776573481091,-1.29603561647787,-1.21067401974562,"yes",0.851807295737888,1.03614007015205,-0.274222282777207,-1.28286350809544,1991,1992,0.884099726014802,0.0470759696709333,"yes",0.0532473524034834,0.0365257779486896,-0.17197193898316
"703",1992,"no",1.97,262.782287420702,1.03614007015205,1.05827018552391,"lc","AC",3,2,"17AC3_2A",17,"SENF","low","17ac3_2",19.8,0.0307908216,6.9204255072586,237.732788832,"lc3",-118.55845,36.0220248,"1992-09",9,1992,534,10.1,-1.07614800690218,-1.37196173001762,-1.28286350809544,-1.01983907339224,-1.21067401974562,"yes",0.937437796226726,0.827697382814191,1.01825617558884,-0.814489958753338,1993,1994,0.884099726014802,-0.152040344137246,"no",-0.17197193898316,-0.0603303774929919,0.0637963586470635
"704",2014,"no",1.71,700.847223674321,0.90882578128367,0.88643042338184,"lc","AC",3,2,"17AC3_2A",17,"SENF","low","17ac3_2",19.8,0.0307908216,6.9204255072586,237.732788832,"lc3",-118.55845,36.0220248,"2014-09",9,2014,392,9.20833333333333,-0.182694300532998,-0.174525370343553,-1.67110080341552,-1.74816279947277,-1.21067401974562,"yes",0.732396381575332,1.06711855738838,-2.26458368042433,-0.118263562976157,2015,2016,0.884099726014802,-0.0247260552688684,"no",-0.027967495680973,0.171590760607169,-0.207011523687
"705",2015,"no",1.365,572.634664871059,0.732396381575332,0.723125561048211,"lc","AC",3,2,"17AC3_2A",17,"SENF","low","17ac3_2",19.8,0.0307908216,6.9204255072586,237.732788832,"lc3",-118.5584,36.022,"2015-09",9,2015,383.818,11.2564814814815,-2.580241858751,-1.34780405519312,-2.26458368042433,-1.79177693232303,-1.21067401974562,"yes",1.06711855738838,1.14044856373657,-0.118263562976157,1.68024320221423,2016,2017,0.884099726014802,0.151703344439469,"yes",0.171590760607169,-0.207011523687,-0.289954662555196
"706",2018,"no",1.64,745.267458840491,0.90611264071909,0.910424837919509,"lc","AC",3,2,"17AC3_2A",17,"SENF","low","17ac3_2",19.8,0.0307908216,6.9204255072586,237.732788832,"lc3",-118.5584,36.022,"2018-09",9,2018,566.928,11.1944444444444,-2.24666681993034,-1.7323048044888,-1.43940414996092,-0.858165740795351,-1.21067401974562,"yes",NA,NA,NA,NA,2019,2020,0.884099726014802,-0.0220129147042883,"no",-0.0248986783465192,NA,NA
"707",1977,"no",1.605,244.019989235116,0.491031674004441,0.574718936531,"lc","AC",3,3,"17AC3_3A",17,"SENF","low","17ac3_3",46.5,0.169823115,3.61638421783483,268.715915622,"lc3",-118.55845,36.0220248,"1977-09",9,1977,315,9.15833333333333,0.0630919884843203,0.0862485524162912,-1.97770266822537,-2.16877302706099,-1.21067401974562,"yes",0.880229857303468,0.961203218954955,1.80514112110741,-0.188153615522292,1978,1979,0.86177524768849,0.370743573684049,"yes",0.430209123177396,-0.0214146433939454,-0.115375756652511
"708",1990,"no",5.065,2561.93841409355,1.10358875557406,1.08345233898703,"lc","AC",3,3,"17AC3_3A",17,"SENF","low","17ac3_3",46.5,0.169823115,3.61638421783483,268.715915622,"lc3",-118.55845,36.0220248,"1990-09",9,1990,479,8.93333333333333,0.277610085801373,-0.398033369897039,-1.22776573481091,-1.29603561647787,-1.21067401974562,"yes",0.975396308280609,0.928144632165206,-0.274222282777207,-1.28286350809544,1991,1992,0.86177524768849,-0.241813507885571,"no",-0.28059927287791,-0.131845351670149,-0.0770147258867505
