"","tree.uniqueID","Year","event","spei_post","year_post","pred_mean","pred_50","pred_025","pred_975","Site","Species","Neighborhood","Region","hilo","hegyi","simple_comp","BA","DBH","reduction","spei12","post1","post2","spei_post2","drought_fx","legacy_mean","legacy_50","legacy_025","legacy_975","scaled_leg","scaled_dfx","scaled_spei","Region1","rel_dfx","rel_leg","recovery","log_hegyi","dfx_score","recov_score","comp","mean_spei12","sd_spei12","mean_dfx","sd_dfx","mean_dbh","sd_dbh","mean_comp","sd_comp","X.1","X","Y","elev","aspect","slope","northness","northslope","Series","drainage","Hydro_G","descriptio","order_","texture"
"11","10ac1_1",2015,"post1",NA,2016,NA,NA,NA,NA,"sl","AC",1,"Mammoth","high",2.7872259643366,141.033633795432,9.033125740254,50.6,"yes",-1.82405314854576,NA,NA,NA,0.443735762457647,NA,NA,NA,NA,NA,0.843621345993267,0.572988823242281,"lat4",1.47231728050052,NA,NA,1.02504682319544,1.55730940325686,NA,9.033125740254,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"12","10ac1_2",1924,"post1",1.12665505846153,1925,1.19872344829357,1.19798246255115,1.16725441666472,1.23267790355397,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.75645984309405,0.860470823407906,1.01757817889428,-0.0902027465608272,0.029895598579345,-0.33825262488566,-0.337511639143248,-0.372207080146068,-0.306783593256812,0.24177923586033,0.708009822800368,0.516756757382991,"lat4",1.3701026889052,0.341491357992788,-0.33825262488566,-0.232091235913442,0.104919866106239,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"13","10ac1_2",1934,"post1",0.225105622523544,1935,1.0420242818578,1.04082131176156,1.02731256655583,1.06244927486868,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"no",-1.5801073545413,0.729039205258395,0.900353214877037,1.49048368589492,-0.23242638705144,-0.312985076599407,-0.311782106503163,-0.333410069610283,-0.298273361297432,0.250949096106296,0.622049379268265,0.370046004232553,"lat4",1.68100552945667,0.403423111524513,-0.312985076599407,-0.232091235913442,-0.815710223840191,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"14","10ac1_2",1959,"post1",-1.33733898536395,1960,0.769877563020697,0.770360237012911,0.737902874891133,0.800443872718658,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"no",-1.57518131114403,0.53679249637169,0.625205711520458,-1.24838936836364,-0.500247224508055,-0.233085066649007,-0.233567740641221,-0.263651376346968,-0.201110378519443,0.279945653928054,0.534287013793826,0.365947941637593,"lat4",1.46000824981533,0.523961179479614,-0.233085066649007,-0.232091235913442,-1.75563876655962,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"15","10ac1_2",1960,"post1",-1.24838936836364,1961,0.785830709211795,0.786387035482483,0.755025552139209,0.81749228969787,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.33733898536395,0.625205711520458,1.07485261521082,-0.194995633816734,0.212316445514225,-0.160624997691337,-0.161181323962025,-0.192286578177413,-0.129819840618751,0.306242178554321,0.767787415876744,0.168082705753435,"lat4",4.56791442305214,0.398863242899885,-0.160624997691337,-0.232091235913442,0.74513353450283,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"16","10ac1_2",1968,"post1",0.842066107496866,1969,1.14938966957863,1.14906151059935,1.12364158982401,1.17692291650927,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"no",-1.51086091961417,1.36644357038156,1.24910490743193,-0.249092479570667,-0.418232540105798,0.217053900802926,0.217382059782201,0.18952065387229,0.242801980557544,0.443305841312876,0.56116245326723,0.312438670735218,"lat4",1.79607233620194,0.789977730569529,0.217053900802926,-0.232091235913442,-1.46780476706996,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"17","10ac1_2",1977,"post1",0.659049250066537,1978,1.11768175553865,1.11665822947858,1.09716389313224,1.14239555985366,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.95712685884876,1.16109322369791,1.38068788589955,-0.493186321902175,0.251348114764829,0.0434114681592594,0.0444349942193323,0.0186976638442457,0.0639293305656665,0.380289167828249,0.780577726199046,0.683695195595151,"lat4",1.14170427293929,0.487189366368463,0.0434114681592594,-0.232091235913442,0.882116826568632,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"18","10ac1_2",1987,"post1",-0.942350057055008,1988,0.839359024480256,0.840032290834119,0.814215259593077,0.864013441861,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"no",-1.44503741033721,0.846445920882271,0.986039116602942,-0.433219802467772,-0.441318002829038,0.00708689640201557,0.00641363004815243,-0.0175675209787289,0.0322306612891941,0.367106596937915,0.553597564605452,0.257678929603817,"lat4",2.14840059083065,0.663128995517802,0.00708689640201557,-0.232091235913442,-1.54882417370584,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"19","10ac1_2",1994,"post1",1.3668932209129,1995,1.24136506659329,1.24055147033701,1.2074072342839,1.27929326326454,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.53895132603078,0.882476921786442,1.25547259197351,0.363502655145601,0.0704765163429154,-0.358888144806849,-0.358074548550572,-0.396816341478094,-0.324930312497455,0.23429038764932,0.72130780726594,0.335807576473404,"lat4",2.14797955079214,0.324813325586172,-0.358888144806849,-0.232091235913442,0.247340311273837,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"20","10ac1_2",2007,"post1",-0.504548595632735,2008,0.914882813289782,0.914511989071762,0.89818447952277,0.934091484875617,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"no",-1.39332607063783,0.918808698461257,1.03375410338649,-0.0771853841341844,-0.233087074050855,0.00392588517147568,0.00429670938949517,-0.0152827864143594,0.020624218938487,0.365959432563612,0.621832878362445,0.214659351848073,"lat4",2.89683572138312,0.588517341713003,0.00392588517147568,-0.232091235913442,-0.81802893277431,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"21","10ac1_2",2012,"post1",-1.36140365486904,2013,0.765822980118094,0.766017916234216,0.732838855302365,0.798817705775008,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.42493918258355,0.426467664490018,0.423043941037459,-1.54921500174006,0.0276870647209321,-0.339355315628076,-0.339550251744197,-0.37235004128499,-0.306371190812346,0.241379057739053,0.707286107060079,0.240958858597576,"lat4",2.93529821305019,0.34127498805593,-0.339355315628076,-0.232091235913442,0.0971689232341379,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"22","10ac1_2",2013,"post1",-1.54921500174006,2014,0.733831489115473,0.734091176440062,0.698614397643324,0.770491334951685,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.36140365486904,0.423043941037459,0.354267470732775,-1.82405314854576,0.374205921078779,-0.310787548078014,-0.311047235402603,-0.347447393914226,-0.275570456605865,0.251746602425445,0.820837071967313,0.188102529779635,"lat4",4.36377476118443,0.306694971539334,-0.310787548078014,-0.232091235913442,1.31329148776012,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"23","10ac1_2",2014,"post1",-1.82405314854576,2015,0.685723520264908,0.685675604056455,0.641917266658369,0.727344607300121,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.54921500174006,0.354267470732775,NA,NA,0.379229856168999,-0.331456049532133,-0.331408133323679,-0.373077136567345,-0.287649795925594,0.244245784867656,0.822483368169262,0.3443461097584,"lat4",2.38853683796902,0.29696136641804,-0.331456049532133,-0.232091235913442,1.3309232001874,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"24","10ac1_2",2015,"post1",NA,2016,NA,NA,NA,NA,"sl","AC",1,"Mammoth","high",0.792873781442952,148.822408776842,9.706210398654,187.7,"yes",-1.82405314854576,NA,NA,NA,0.480151711375162,NA,NA,NA,NA,NA,0.855554509403359,0.572988823242281,"lat4",1.49314345184286,NA,NA,-0.232091235913442,1.68511271431674,NA,9.706210398654,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"25","10ac1_3",1968,"post1",0.842066107496866,1969,1.14920660228991,1.14851450030704,1.1239134778387,1.17641505071601,"sl","AC",1,"Mammoth","high",17.7141165044808,184.2268116466,10.746454634454,10.4,"no",-1.51086091961417,1.9669998087914,1.38347284452474,-0.249092479570667,-0.289143146188594,0.817793206501486,0.818485308484361,0.790584758075392,0.843086330952699,0.661320482666546,0.603463831589486,0.312438670735218,"lat4",1.93146331780711,1.09587426461776,0.817793206501486,2.87436186433769,-1.01476008594134,NA,10.746454634454,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"26","10ac1_3",1977,"post1",0.659049250066537,1978,1.11737740438236,1.11693699282306,1.09701249553583,1.14208567225286,"sl","AC",1,"Mammoth","high",17.7141165044808,184.2268116466,10.746454634454,10.4,"yes",-1.95712685884876,0.813802581430959,1.01407581895524,-0.493186321902175,0.515387599185884,-0.303574822951401,-0.303134411392105,-0.328283090821903,-0.283209914104872,0.254364176582396,0.867100977905317,0.683695195595151,"lat4",1.26825664929605,0.293350120763179,-0.303574822951401,2.87436186433769,1.80877455107252,NA,10.746454634454,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"27","10ac1_3",1987,"post1",-0.942350057055008,1988,0.838693246676405,0.838769483897293,0.812176468913661,0.865352642896664,"sl","AC",1,"Mammoth","high",17.7141165044808,184.2268116466,10.746454634454,10.4,"no",-1.44503741033721,0.499333191850011,0.49064130500991,-0.433219802467772,-0.048245480006207,-0.339360054826394,-0.339436292047283,-0.366019451046654,-0.31284327706365,0.24137733783391,0.682403727462461,0.257678929603817,"lat4",2.64827135269329,0.353716323812414,-0.339360054826394,2.87436186433769,-0.169319550135376,NA,10.746454634454,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"28","10ac1_3",1994,"post1",1.3668932209129,1995,1.24124698516267,1.24076978210277,1.20410589766031,1.27808414162196,"sl","AC",1,"Mammoth","high",17.7141165044808,184.2268116466,10.746454634454,10.4,"yes",-1.53895132603078,0.596430080426462,1.42799990895476,0.363502655145601,0.17416276362134,-0.64481690473621,-0.644339701676303,-0.681654061195495,-0.607675817233846,0.130523819593294,0.755284813740637,0.335807576473404,"lat4",2.24915953854441,0.172814039444086,-0.64481690473621,2.87436186433769,0.611231576158123,NA,10.746454634454,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"29","10ac1_3",2007,"post1",-0.504548595632735,2008,0.914613005259083,0.914224105920737,0.897069579622586,0.934449671177908,"sl","AC",1,"Mammoth","high",17.7141165044808,184.2268116466,10.746454634454,10.4,"yes",-1.39332607063783,0.549591421600336,1.34731270406058,-0.0771853841341844,0.233644937106698,-0.365021583658747,-0.364632684320401,-0.384858249577572,-0.34747815802225,0.23206449788503,0.774776561650214,0.214659351848073,"lat4",3.60933057413948,0.299524416937382,-0.365021583658747,2.87436186433769,0.819986776734829,NA,10.746454634454,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
"30","10ac1_3",2012,"post1",-1.36140365486904,2013,0.765722868010285,0.76596892061385,0.731989651172162,0.800739924572054,"sl","AC",1,"Mammoth","high",17.7141165044808,184.2268116466,10.746454634454,10.4,"no",-1.42493918258355,0.576510713039081,0.599829527418423,-1.54921500174006,-0.502363437497512,-0.189212154971204,-0.189458207574769,-0.224229211532974,-0.155478938133082,0.295867597130114,0.533593550732601,0.240958858597576,"lat4",2.21445915638135,0.55448120900993,-0.189212154971204,2.87436186433769,-1.76306570544218,NA,10.746454634454,-1.58634478728646,0.299140282302179,0.0060772795186105,0.275314424164616,49.4058080808081,34.9681562432577,7.96206421508225,4.46092319185215,16,-118.9480072,37.61224782,2612,352.470733642578,4.8686203956604,0.991378060002764,4.8266434427397,"Martis","Well drained","B","ULTIC HAPLOXERALFS, FINE-LOAMY, MIXED, FRIGID","Alfisols","fine-loamy"
